año,mes,fecha_proceso,distrito_fiscal,tipo_fiscalia,fiscalia,especialidad
2026,2,05/03/2026,JUNIN,SUPERIOR,FISCALIA SUPERIOR ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS DE JUNÍN,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,JUNIN,SUPERIOR,FISCALÍA SUPERIOR ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE JUNÍN,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,JUNIN,SUPERIOR,FISCALÍA SUPERIOR PENAL DE TARMA,PENAL
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,1ª FISCALÍA PROVINCIAL ESPECIALIZADA DE PREVENCIÓN DEL DELITO DE TRUJILLO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,1º FISCALÍA PROVINCIAL DE FAMILIA DE TRUJILLO,FAMILIA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,1º FISCALIA PROVINCIAL PENAL CORPORATIVA DE TRUJILLO,PENAL
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,2ª FISCALÍA PROVINCIAL ESPECIALIZADA DE PREVENCIÓN DEL DELITO DE TRUJILLO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,2º FISCALÍA PROVINCIAL DE FAMILIA DE TRUJILLO,FAMILIA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,2º FISCALÍA PROVINCIAL MIXTA TRANSITORIA DE PAIJAN,MIXTA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,2º FISCALIA PROVINCIAL PENAL CORPORATIVA DE TRUJILLO,PENAL
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,3º FISCALÍA PROVINCIAL DE FAMILIA DE TRUJILLO,FAMILIA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,3º FISCALIA PROVINCIAL PENAL CORPORATIVA DE TRUJILLO,PENAL
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALIA  PROVINCIAL TRANSITORIA ESPECIALIZADA EN MATERIA AMBIENTAL DE LA LIBERTAD,MATERIA AMBIENTAL
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA DE LA LIBERTAD,CRIMINALIDAD ORGANIZADA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CORRUPCIÓN DE FUNCIONARIOS DE LA LIBERTAD - SEDE TRUJILLO,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE LESIONES Y AGRESIONES EN CONTRA DE LAS MUJERES E INTEGRANTES DEL GRUPO FAMILIAR DE LA LIBERTAD,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE ASCOPE,FAMILIA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALIA PROVINCIAL ESPECIALIZADA EN DELITOS DE TRAFICO ILICITO DE DROGAS - SEDE TRUJILLO,TRÁFICO ILÍCITO DE DROGAS
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA EN DELITOS DE TRATA DE PERSONAS DE LA LIBERTAD,TRATA DE PERSONAS
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALIA PROVINCIAL ESPECIALIZADA EN MATERIA AMBIENTAL DE LA LIBERTAD,MATERIA AMBIENTAL
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA CORPORATIVA  DE PATAZ,MIXTA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA CORPORATIVA  DE VIRU,MIXTA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALIA PROVINCIAL MIXTA CORPORATIVA DE EL PORVENIR - TRUJILLO,MIXTA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA CORPORATIVA DE OTUZCO,MIXTA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA CORPORATIVA DE PACASMAYO,MIXTA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA CORPORATIVA DE SÁNCHEZ CARRIÓN,MIXTA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA CORPORATIVA DE SANTIAGO DE CHUCO,MIXTA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA CORPORATIVA DEL MÓDULO BÁSICO DE JUSTICIA DE LA ESPERANZA,MIXTA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE GRAN CHIMÚ,MIXTA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE JULCAN,MIXTA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE PAIJAN,MIXTA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL PENAL CORPORATIVA DE ASCOPE,PENAL
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CHEPEN,PENAL
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALIA PROVINCIAL TRANSITORIA DE EXTINCION DE DOMINIO DE LA LIBERTAD,EXTINCIÓN DE DOMINIO
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,1° FISCALÍA PROVINCIAL PENAL DE FLAGRANCIA DELICTIVA DEL DF LA LIBERTAD,PENAL DE FLAGRANCIA DELICTIVA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,2° FISCALÍA PROVINCIAL PENAL DE FLAGRANCIA DELICTIVA DEL DF LA LIBERTAD,PENAL DE FLAGRANCIA DELICTIVA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,3° FISCALÍA PROVINCIAL PENAL DE FLAGRANCIA DELICTIVA DEL DF LA LIBERTAD,PENAL DE FLAGRANCIA DELICTIVA
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PENAL SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO DE LA LIBERTAD,SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO
2026,2,05/03/2026,LA LIBERTAD,PROVINCIAL,FISCALÍA PROVINCIAL TRANSITORIA ESPECIALIZADA EN DELITOS DE CIBERDELINCUENCIA DE LA LIBERTAD,CIBERDELINCUENCIA
2026,2,05/03/2026,LA LIBERTAD,SUPERIOR,1ª FISCALÍA SUPERIOR EN LO PENAL DE LA LIBERTAD,PENAL
2026,2,05/03/2026,LA LIBERTAD,SUPERIOR,2ª FISCALÍA SUPERIOR EN LO PENAL DE LA LIBERTAD,PENAL
2026,2,05/03/2026,LA LIBERTAD,SUPERIOR,3ª FISCALÍA SUPERIOR EN LO PENAL DE LA LIBERTAD,PENAL
2026,2,05/03/2026,LA LIBERTAD,SUPERIOR,4ª FISCALÍA SUPERIOR EN LO PENAL DE LA LIBERTAD,PENAL
2026,2,05/03/2026,LA LIBERTAD,SUPERIOR,5° FISCALÍA SUPERIOR PENAL DE LA LIBERTAD,PENAL
2026,2,05/03/2026,LA LIBERTAD,SUPERIOR,6° FISCALIA SUPERIIOR PENAL DE LA LIBERTAD,PENAL
2026,2,05/03/2026,LA LIBERTAD,SUPERIOR,7° FISCALIA SUPERIOR PENAL DE LA LIBERTAD,PENAL
2026,2,05/03/2026,LA LIBERTAD,SUPERIOR,FISCALÍA SUPERIOR DE FAMILIA DE LA LIBERTAD,FAMILIA
2026,2,05/03/2026,LA LIBERTAD,SUPERIOR,FISCALÍA SUPERIOR MIXTA DE SÁNCHEZ CARRIÓN HUAMACHUCO,MIXTA
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,1º FISCALÍA PROVINCIAL DE PREVENCIÓN DEL DELITO DE CHICLAYO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CHICLAYO,PENAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE FERREÑAFE,PENAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE JAÉN,PENAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE JOSÉ LEONARDO ORTIZ,PENAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE LAMBAYEQUE,PENAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,1º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE MOTUPE,PENAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,2º FISCALÍA PROVINCIAL DE PREVENCIÓN DEL DELITO DE CHICLAYO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CHICLAYO,PENAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE FERREÑAFE,PENAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE JAÉN,PENAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE LAMBAYEQUE,PENAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE LEONARDO ORTIZ,PENAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,2º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE MOTUPE,PENAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,3º FISCALÍA PROVINCIAL PENAL CORPORATIVA DE CHICLAYO,PENAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS DE LAMBAYEQUE,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE LESIONES Y AGRESIONES EN CONTRA DE LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR - SEDE CHICLAYO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE LESIONES Y AGRESIONES EN CONTRA DE LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR - SEDE JOSE LEONARDO ORTIZ,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE CHICLAYO,FAMILIA
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE JAÉN,FAMILIA
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALÍA PROVINCIAL DE FAMILIA DE LAMBAYEQUE,FAMILIA
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALIA PROVINCIAL ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA DE LAMBAYEQUE,CRIMINALIDAD ORGANIZADA
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA EN DELITO DE TRÁFICO ILÍCITO DE DROGAS - SEDE CHICLAYO,TRÁFICO ILÍCITO DE DROGAS
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA EN MATERIA AMBIENTAL DE LAMBAYEQUE,MATERIA AMBIENTAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA CORPORATIVA DE CAYALTÍ,MIXTA
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALIA PROVINCIAL MIXTA CORPORATIVA DE CUTERVO,MIXTA
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA CORPORATIVA DE LA VICTORIA,MIXTA
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA CORPORATIVA DE OLMOS,MIXTA
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE FERREÑAFE,MIXTA
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA DE JOSÉ LEONARDO ORTIZ,MIXTA
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALIA PROVINCIAL TRANSITORIA DE EXTINCION DE DOMINIO DE LAMBAYEQUE,EXTINCIÓN DE DOMINIO
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,1° FISCALÍA PROVINCIAL PENAL DE FLAGRANCIA DELICTIVA DEL DF LAMBAYEQUE,PENAL DE FLAGRANCIA DELICTIVA
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALÍA PENAL SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO DE LAMBAYEQUE,SUPRAPROVINCIAL ESPECIALIZADA EN DERECHOS HUMANOS Y CONTRA EL TERRORISMO
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,2° FISCALÍA PROVINCIAL PENAL DE FLAGRANCIA DELICTIVA DEL DF LAMBAYEQUE,PENAL DE FLAGRANCIA DELICTIVA
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,3° FISCALÍA PROVINCIAL PENAL DE FLAGRANCIA DELICTIVA DEL DF LAMBAYEQUE,PENAL DE FLAGRANCIA DELICTIVA
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALÍA PROVINCIAL ESPECIALIZADA EN MATERIA AMBIENTAL DE SAN IGNACIO,MATERIA AMBIENTAL
2026,2,05/03/2026,LAMBAYEQUE,PROVINCIAL,FISCALÍA PROVINCIAL MIXTA CORPORATIVA DE SAN IGNACIO,MIXTA
2026,2,05/03/2026,LAMBAYEQUE,SUPERIOR,1ª FISCALIA SUPERIOR PENAL DE APELACIONES DE LAMBAYEQUE,PENAL
2026,2,05/03/2026,LAMBAYEQUE,SUPERIOR,2ª FISCALIA SUPERIOR PENAL DE APELACIONES DE LAMBAYEQUE,PENAL
2026,2,05/03/2026,LAMBAYEQUE,SUPERIOR,3º FISCALIA SUPERIOR PENAL DE APELACIONES DE LAMBAYEQUE,PENAL
2026,2,05/03/2026,LAMBAYEQUE,SUPERIOR,FISCALÍA SUPERIOR DE FAMILIA DE LAMBAYEQUE,FAMILIA
2026,2,05/03/2026,LAMBAYEQUE,SUPERIOR,FISCALIA SUPERIOR MIXTA DE JAÉN,MIXTA
2026,2,05/03/2026,LAMBAYEQUE,SUPERIOR,FISCALIA SUPERIOR PENAL DE LIQUIDACIÓN DE LAMBAYEQUE,PENAL
2026,2,05/03/2026,LAMBAYEQUE,SUPERIOR,FISCALIA SUPERIOR PENAL TRANSITORIA DE APELACIONES DE LAMBAYEQUE,PENAL
2026,2,05/03/2026,LIMA CENTRO,DESPACHO FN,DESPACHO DE LA FISCALÍA DE LA NACIÓN,DESPACHO DE LA FISCALIA DE LA NACIÓN
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,1° FISCALIA PROVINCIAL DE FAMILIA DE LIMA CENTRO,FAMILIA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,1° FISCALIA PROVINCIAL DE FAMILIA ESPECIALIZADA EN PREVENCION DE VIOLENCIA DE GENERO Y PERSONAS EN CONDICION DE VULNERABILIDAD DE LIMA CENTRO,PREVENCIÓN DE VIOLENCIA DE GÉNERO Y PERSONAS EN CONDICIÓN DE VULNERABILIDAD
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,1° FISCALÍA PROVINCIAL ESPECIALIZADA DE PREVENCIÓN DEL DELITO DE LIMA CENTRO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,1° FISCALIA PROVINCIAL ESPECIALIZADA EN DELITOS DE LAVADO DE ACTIVOS DE LIMA CENTRO,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,1° FISCALÍA PROVINCIAL PENAL ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL - LIMA CENTRO,ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,1° FISCALIA PROVINCIAL TRANSITORIA CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE LIMA CENTRO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,1° FISCALIA PROVINCIAL TRANSITORIA DE EXTINCION DE DOMINIO DE LIMA CENTRO,EXTINCIÓN DE DOMINIO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,10° FISCALIA PROVINCIAL DE FAMILIA DE LIMA CENTRO,FAMILIA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,11° FISCALIA PROVINCIAL DE FAMILIA DE LIMA CENTRO,FAMILIA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,1º FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,1º FISCALIA SUPRAPROVINCIAL CORPORATIVA ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA,SUPRAPROVINCIAL ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,1º FISCALIA SUPRAPROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE LAVADO DE ACTIVOS,SUPRAPROVINCIAL ESPECIALIZADA EN DELITOS DE LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,2° FISCALIA PROVINCIAL CORPORATIVA TRANSITORIA ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE LIMA CENTRO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,2° FISCALIA PROVINCIAL DE FAMILIA DE LIMA CENTRO,FAMILIA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,2° FISCALIA PROVINCIAL DE FAMILIA ESPECIALIZADA EN PREVENCION DE VIOLENCIA DE GENERO Y PERSONAS EN CONDICION DE VULNERABILIDAD DE LIMA CENTRO,PREVENCIÓN DE VIOLENCIA DE GÉNERO Y PERSONAS EN CONDICIÓN DE VULNERABILIDAD
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,2° FISCALÍA PROVINCIAL ESPECIALIZADA DE PREVENCIÓN DEL DELITO DE LIMA CENTRO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,2° FISCALIA PROVINCIAL ESPECIALIZADA EN DELITOS DE LAVADO DE ACTIVOS DE LIMA CENTRO,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,2° FISCALÍA PROVINCIAL PENAL ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL - LIMA CENTRO,ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,2° FISCALIA PROVINCIAL TRANSITORIA DE EXTINCION DE DOMINIO DE LIMA CENTRO,EXTINCIÓN DE DOMINIO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,2º FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CORRUPCION DE FUNCIONARIOS,CORRUPCIÓN DE FUNCIONARIOS
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,2º FISCALIA SUPRAPROVINCIAL CORPORATIVA ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA,SUPRAPROVINCIAL ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,2º FISCALIA SUPRAPROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE LAVADO DE ACTIVOS,SUPRAPROVINCIAL ESPECIALIZADA EN DELITOS DE LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,3° FISCALIA PROVINCIAL CORPORATIVA TRANSITORIA ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE LIMA CENTRO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,3° FISCALÍA PROVINCIAL ESPECIALIZADA DE PREVENCIÓN DEL DELITO DE LIMA CENTRO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,3° FISCALÍA PROVINCIAL PENAL ESPECIALIZADA EN DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL - LIMA CENTRO,ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,3° FISCALIA PROVINCIAL TRANSITORIA DE EXTINCION DE DOMINIO DE LIMA CENTRO,EXTINCIÓN DE DOMINIO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,3ª FISCALIA PROVINCIAL DE FAMILIA DE LIMA CENTRO,FAMILIA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,3º FISCALIA SUPRAPROVINCIAL CORPORATIVA ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA,SUPRAPROVINCIAL ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,4° FISCALIA PROVINCIAL CORPORATIVA TRANSITORIA ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE LIMA CENTRO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,4° FISCALIA PROVINCIAL DE FAMILIA DE LIMA CENTRO,FAMILIA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,4° FISCALÍA PROVINCIAL ESPECIALIZADA DE PREVENCIÓN DEL DELITO DE LIMA CENTRO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,4° FISCALIA PROVINCIAL TRANSITORIA DE EXTINCION DE DOMINIO DE LIMA,EXTINCIÓN DE DOMINIO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,4º FISCALIA SUPRAPROVINCIAL CORPORATIVA ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA,SUPRAPROVINCIAL ESPECIALIZADA CONTRA LA CRIMINALIDAD ORGANIZADA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,5° FISCALIA PROVINCIAL CORPORATIVA TRANSITORIA ESPECIALIZADA EN VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE LIMA CENTRO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,5° FISCALÍA PROVINCIAL DE PREVENCIÓN DEL DELITO DE LIMA CENTRO,PREVENCIÓN DEL DELITO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,5° FISCALIA PROVINCIAL TRANSITORIA DE EXTINCION DE DOMINIO DE LIMA,EXTINCIÓN DE DOMINIO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,5ª FISCALÍA PROVINCIAL DE FAMILIA DE LIMA CENTRO,FAMILIA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,6° FISCALIA PROVINCIAL DE FAMILIA DE LIMA CENTRO,FAMILIA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,6° FISCALIA PROVINCIAL TRANSITORIA DE EXTINCION DE DOMINIO DE LIMA,EXTINCIÓN DE DOMINIO
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,6º FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN VIOLENCIA CONTRA LAS MUJERES Y LOS INTEGRANTES DEL GRUPO FAMILIAR DE LIMA CENTRO,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,7° FISCALIA PROVINCIAL DE FAMILIA DE LIMA CENTRO,FAMILIA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,8° FISCALIA PROVINCIAL DE FAMILIA DE LIMA CENTRO,FAMILIA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,9° FISCALIA PROVINCIAL DE FAMILIA DE LIMA CENTRO,FAMILIA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,FISCALÍA ESPECIALIZADA EN MATERIA AMBIENTAL DE LIMA,MATERIA AMBIENTAL
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,FISCALÍA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE CIBERDELINCUENCIA DE LIMA CENTRO,CIBERDELINCUENCIA
2026,2,05/03/2026,LIMA CENTRO,PROVINCIAL,FISCALIA PROVINCIAL CORPORATIVA ESPECIALIZADA EN DELITOS DE TRATA DE PERSONAS DE LIMA CENTRO,TRATA DE PERSONAS
